"id","tanggal","co2","no2","co","benzene","toluene","pm25","humidity","temperature","created_at","updated_at","new_id"
1718466902,"2024-06-15 15:55:02",404.90,8.32,0.53,0.00,1.06,48.58,81.70,29.70,"2024-06-15 15:55:02","2024-06-15 15:55:02",AIR001
1718466912,"2024-06-15 15:55:12",404.90,8.32,0.53,0.00,1.06,45.26,81.50,29.70,"2024-06-15 15:55:12","2024-06-15 15:55:12",AIR001
1718466922,"2024-06-15 15:55:22",404.90,8.32,0.54,0.00,1.06,45.26,81.50,29.70,"2024-06-15 15:55:22","2024-06-15 15:55:22",AIR001
1718466932,"2024-06-15 15:55:32",404.90,8.32,0.54,0.00,1.06,53.56,81.50,29.70,"2024-06-15 15:55:32","2024-06-15 15:55:32",AIR001
1718466947,"2024-06-15 15:55:47",404.90,8.32,0.53,0.00,1.06,54.39,81.60,29.70,"2024-06-15 15:55:47","2024-06-15 15:55:47",AIR001
1718466957,"2024-06-15 15:55:57",404.90,8.32,0.53,0.00,1.06,51.07,81.50,29.70,"2024-06-15 15:55:57","2024-06-15 15:55:57",AIR001
1718466967,"2024-06-15 15:56:07",404.93,8.41,0.54,0.00,1.07,50.24,81.40,29.70,"2024-06-15 15:56:07","2024-06-15 15:56:07",AIR001
1718466981,"2024-06-15 15:56:21",404.90,8.32,0.53,0.00,1.06,50.24,81.50,29.70,"2024-06-15 15:56:21","2024-06-15 15:56:21",AIR001
1718466991,"2024-06-15 15:56:31",405.60,10.01,0.63,0.00,1.24,56.05,81.50,29.70,"2024-06-15 15:56:31","2024-06-15 15:56:31",AIR001
1718467001,"2024-06-15 15:56:41",405.20,9.04,0.58,0.00,1.14,61.04,81.60,29.70,"2024-06-15 15:56:41","2024-06-15 15:56:41",AIR001
1718467011,"2024-06-15 15:56:51",405.20,9.04,0.57,0.00,1.14,60.21,81.60,29.70,"2024-06-15 15:56:51","2024-06-15 15:56:51",AIR001
1718467026,"2024-06-15 15:57:06",405.20,9.04,0.57,0.00,1.14,61.87,81.70,29.70,"2024-06-15 15:57:06","2024-06-15 15:57:06",AIR001
1718467036,"2024-06-15 15:57:16",405.20,9.04,0.56,0.00,1.14,56.88,81.60,29.70,"2024-06-15 15:57:16","2024-06-15 15:57:16",AIR001
1718467046,"2024-06-15 15:57:26",405.20,9.04,0.56,0.00,1.14,57.71,81.60,29.70,"2024-06-15 15:57:26","2024-06-15 15:57:26",AIR001
1718467056,"2024-06-15 15:57:36",405.20,9.04,0.56,0.00,1.14,59.37,81.70,29.70,"2024-06-15 15:57:36","2024-06-15 15:57:36",AIR001
1718467071,"2024-06-15 15:57:51",405.20,9.04,0.56,0.00,1.14,54.39,81.80,29.70,"2024-06-15 15:57:51","2024-06-15 15:57:51",AIR001
1718467081,"2024-06-15 15:58:01",405.20,9.04,0.56,0.00,1.14,55.22,81.80,29.70,"2024-06-15 15:58:01","2024-06-15 15:58:01",AIR001
1718467091,"2024-06-15 15:58:11",405.20,9.04,0.56,0.00,1.14,60.21,81.80,29.70,"2024-06-15 15:58:11","2024-06-15 15:58:11",AIR001
1718467106,"2024-06-15 15:58:26",405.20,9.04,0.56,0.00,1.14,61.87,81.70,29.70,"2024-06-15 15:58:26","2024-06-15 15:58:26",AIR001
1718467116,"2024-06-15 15:58:36",405.20,9.04,0.55,0.00,1.14,48.58,81.70,29.70,"2024-06-15 15:58:36","2024-06-15 15:58:36",AIR001
1718467126,"2024-06-15 15:58:46",405.20,9.04,0.56,0.00,1.14,52.73,81.80,29.70,"2024-06-15 15:58:46","2024-06-15 15:58:46",AIR001
1718467136,"2024-06-15 15:58:56",405.20,9.04,0.55,0.00,1.14,53.56,81.80,29.70,"2024-06-15 15:58:56","2024-06-15 15:58:56",AIR001
1718467151,"2024-06-15 15:59:11",405.20,9.04,0.55,0.00,1.14,56.88,81.80,29.70,"2024-06-15 15:59:11","2024-06-15 15:59:11",AIR001
1718467161,"2024-06-15 15:59:21",405.20,9.04,0.55,0.00,1.14,55.22,81.90,29.70,"2024-06-15 15:59:21","2024-06-15 15:59:21",AIR001
1718467171,"2024-06-15 15:59:31",405.20,9.04,0.55,0.00,1.14,51.07,81.90,29.70,"2024-06-15 15:59:31","2024-06-15 15:59:31",AIR001
1718467185,"2024-06-15 15:59:45",405.20,9.04,0.55,0.00,1.14,48.58,82.00,29.70,"2024-06-15 15:59:45","2024-06-15 15:59:45",AIR001
1718467195,"2024-06-15 15:59:55",405.20,9.04,0.55,0.00,1.14,49.41,81.80,29.70,"2024-06-15 15:59:55","2024-06-15 15:59:55",AIR001
1718467205,"2024-06-15 16:00:05",405.20,9.04,0.55,0.00,1.14,56.88,81.50,29.70,"2024-06-15 16:00:05","2024-06-15 16:00:05",AIR001
1718467215,"2024-06-15 16:00:15",405.20,9.04,0.54,0.00,1.14,63.53,81.00,29.70,"2024-06-15 16:00:15","2024-06-15 16:00:15",AIR001
1718467230,"2024-06-15 16:00:30",405.20,9.04,0.54,0.00,1.14,47.75,81.00,29.70,"2024-06-15 16:00:30","2024-06-15 16:00:30",AIR001
1718467240,"2024-06-15 16:00:40",405.20,9.04,0.54,0.00,1.14,48.58,81.10,29.60,"2024-06-15 16:00:40","2024-06-15 16:00:40",AIR001
1718467250,"2024-06-15 16:00:50",405.20,9.04,0.54,0.00,1.14,56.88,80.80,29.70,"2024-06-15 16:00:50","2024-06-15 16:00:50",AIR001
1718467260,"2024-06-15 16:01:00",405.20,9.04,0.55,0.00,1.14,56.88,80.70,29.70,"2024-06-15 16:01:00","2024-06-15 16:01:00",AIR001
1718467275,"2024-06-15 16:01:15",405.20,9.04,0.54,0.00,1.14,49.41,80.40,29.60,"2024-06-15 16:01:15","2024-06-15 16:01:15",AIR001
1718467285,"2024-06-15 16:01:25",405.20,9.04,0.54,0.00,1.14,54.39,80.30,29.60,"2024-06-15 16:01:25","2024-06-15 16:01:25",AIR001
1718467295,"2024-06-15 16:01:35",405.16,8.95,0.54,0.00,1.13,56.05,80.00,29.60,"2024-06-15 16:01:35","2024-06-15 16:01:35",AIR001
1718467310,"2024-06-15 16:01:50",405.20,9.04,0.55,0.00,1.14,57.71,79.80,29.60,"2024-06-15 16:01:50","2024-06-15 16:01:50",AIR001
1718467320,"2024-06-15 16:02:00",405.20,9.04,0.54,0.00,1.14,54.39,79.70,29.60,"2024-06-15 16:02:00","2024-06-15 16:02:00",AIR001
1718467330,"2024-06-15 16:02:10",405.20,9.04,0.54,0.00,1.14,54.39,79.80,29.60,"2024-06-15 16:02:10","2024-06-15 16:02:10",AIR001
1718467340,"2024-06-15 16:02:20",405.20,9.04,0.54,0.00,1.14,39.45,79.80,29.60,"2024-06-15 16:02:20","2024-06-15 16:02:20",AIR001
1718467355,"2024-06-15 16:02:35",405.20,9.04,0.54,0.00,1.14,51.07,79.90,29.60,"2024-06-15 16:02:35","2024-06-15 16:02:35",AIR001
1718467365,"2024-06-15 16:02:45",405.20,9.04,0.54,0.00,1.14,56.05,79.90,29.60,"2024-06-15 16:02:45","2024-06-15 16:02:45",AIR001
1718467375,"2024-06-15 16:02:55",405.20,9.04,0.54,0.00,1.14,50.24,79.80,29.50,"2024-06-15 16:02:55","2024-06-15 16:02:55",AIR001
1718467385,"2024-06-15 16:03:05",405.20,9.04,0.54,0.00,1.14,53.56,79.90,29.50,"2024-06-15 16:03:05","2024-06-15 16:03:05",AIR001
1718478007,"2024-06-15 19:00:07",409.62,21.06,0.66,0.00,2.38,46.09,76.50,29.00,"2024-06-15 19:00:07","2024-06-15 19:00:07",AIR001
1718478022,"2024-06-15 19:00:22",409.49,20.67,0.65,0.00,2.34,50.24,76.00,29.00,"2024-06-15 19:00:22","2024-06-15 19:00:22",AIR001
1718478032,"2024-06-15 19:00:32",409.36,20.28,0.66,0.00,2.30,41.11,75.80,29.00,"2024-06-15 19:00:32","2024-06-15 19:00:32",AIR001
1718478042,"2024-06-15 19:00:42",409.36,20.28,0.65,0.00,2.30,38.62,75.50,29.00,"2024-06-15 19:00:42","2024-06-15 19:00:42",AIR001
1718478052,"2024-06-15 19:00:52",409.36,20.28,0.65,0.00,2.30,31.15,75.20,29.00,"2024-06-15 19:00:52","2024-06-15 19:00:52",AIR001
1718478067,"2024-06-15 19:01:07",409.36,20.28,0.65,0.00,2.30,37.79,75.20,29.00,"2024-06-15 19:01:07","2024-06-15 19:01:07",AIR001
1718478077,"2024-06-15 19:01:17",409.23,19.90,0.65,0.00,2.26,51.07,75.30,29.00,"2024-06-15 19:01:17","2024-06-15 19:01:17",AIR001
1718478087,"2024-06-15 19:01:27",409.10,19.53,0.64,0.00,2.23,39.45,75.40,29.00,"2024-06-15 19:01:27","2024-06-15 19:01:27",AIR001
1718478097,"2024-06-15 19:01:37",408.44,17.59,0.64,0.00,2.03,41.94,75.40,29.00,"2024-06-15 19:01:37","2024-06-15 19:01:37",AIR001
1718478112,"2024-06-15 19:01:52",409.23,19.90,0.64,0.00,2.26,46.92,75.30,29.00,"2024-06-15 19:01:52","2024-06-15 19:01:52",AIR001
1718478122,"2024-06-15 19:02:02",409.29,20.09,0.64,0.00,2.28,36.13,75.40,29.00,"2024-06-15 19:02:02","2024-06-15 19:02:02",AIR001
1718478132,"2024-06-15 19:02:12",409.29,20.09,0.64,0.00,2.28,52.73,75.50,29.00,"2024-06-15 19:02:12","2024-06-15 19:02:12",AIR001
1718478147,"2024-06-15 19:02:27",409.29,20.09,0.64,0.00,2.28,54.39,75.50,29.00,"2024-06-15 19:02:27","2024-06-15 19:02:27",AIR001
1718478157,"2024-06-15 19:02:37",409.49,20.67,0.65,0.00,2.34,42.77,75.60,29.00,"2024-06-15 19:02:37","2024-06-15 19:02:37",AIR001
1718478167,"2024-06-15 19:02:47",409.42,20.47,0.64,0.00,2.32,47.75,75.60,29.00,"2024-06-15 19:02:47","2024-06-15 19:02:47",AIR001
1718478177,"2024-06-15 19:02:57",409.36,20.28,0.64,0.00,2.30,50.24,75.70,29.00,"2024-06-15 19:02:57","2024-06-15 19:02:57",AIR001
1718478192,"2024-06-15 19:03:12",409.36,20.28,0.64,0.00,2.30,45.26,75.60,29.00,"2024-06-15 19:03:12","2024-06-15 19:03:12",AIR001
1718478202,"2024-06-15 19:03:22",409.36,20.28,0.64,0.00,2.30,42.77,75.70,28.90,"2024-06-15 19:03:22","2024-06-15 19:03:22",AIR001
1718478212,"2024-06-15 19:03:32",409.36,20.28,0.64,0.00,2.30,41.11,75.80,29.00,"2024-06-15 19:03:32","2024-06-15 19:03:32",AIR001
1718478222,"2024-06-15 19:03:42",409.29,20.09,0.64,0.00,2.28,51.90,75.70,29.00,"2024-06-15 19:03:42","2024-06-15 19:03:42",AIR001
1718478237,"2024-06-15 19:03:57",409.10,19.53,0.64,0.00,2.23,45.26,75.70,28.90,"2024-06-15 19:03:57","2024-06-15 19:03:57",AIR001
1718478247,"2024-06-15 19:04:07",409.23,19.90,0.64,0.00,2.26,41.11,75.50,28.90,"2024-06-15 19:04:07","2024-06-15 19:04:07",AIR001
1718478257,"2024-06-15 19:04:17",409.17,19.72,0.64,0.00,2.25,48.58,75.30,28.90,"2024-06-15 19:04:17","2024-06-15 19:04:17",AIR001
1718478267,"2024-06-15 19:04:27",409.10,19.53,0.64,0.00,2.23,46.09,75.30,28.90,"2024-06-15 19:04:27","2024-06-15 19:04:27",AIR001
1718478282,"2024-06-15 19:04:42",409.10,19.53,0.63,0.00,2.23,51.07,75.30,28.90,"2024-06-15 19:04:42","2024-06-15 19:04:42",AIR001
1718478292,"2024-06-15 19:04:52",408.98,19.16,0.63,0.00,2.19,48.58,75.30,28.90,"2024-06-15 19:04:52","2024-06-15 19:04:52",AIR001
1718478302,"2024-06-15 19:05:02",409.10,19.53,0.63,0.00,2.23,32.81,75.30,28.90,"2024-06-15 19:05:02","2024-06-15 19:05:02",AIR001
1718478317,"2024-06-15 19:05:17",409.04,19.35,0.63,0.00,2.21,63.53,75.40,28.90,"2024-06-15 19:05:17","2024-06-15 19:05:17",AIR001
1718478327,"2024-06-15 19:05:27",408.98,19.16,0.64,0.00,2.19,46.92,75.50,28.90,"2024-06-15 19:05:27","2024-06-15 19:05:27",AIR001
1718478337,"2024-06-15 19:05:37",409.04,19.35,0.63,0.00,2.21,48.58,75.60,28.90,"2024-06-15 19:05:37","2024-06-15 19:05:37",AIR001
1718478347,"2024-06-15 19:05:47",408.98,19.16,0.63,0.00,2.19,46.92,75.80,28.90,"2024-06-15 19:05:47","2024-06-15 19:05:47",AIR001
1718478362,"2024-06-15 19:06:02",408.92,18.98,0.64,0.00,2.17,40.28,75.80,28.90,"2024-06-15 19:06:02","2024-06-15 19:06:02",AIR001
1718478372,"2024-06-15 19:06:12",408.98,19.16,0.63,0.00,2.19,41.94,75.90,28.90,"2024-06-15 19:06:12","2024-06-15 19:06:12",AIR001
1718478382,"2024-06-15 19:06:22",408.86,18.80,0.63,0.00,2.16,41.11,76.20,28.90,"2024-06-15 19:06:22","2024-06-15 19:06:22",AIR001
1718478392,"2024-06-15 19:06:32",408.98,19.16,0.63,0.00,2.19,49.41,76.40,28.90,"2024-06-15 19:06:32","2024-06-15 19:06:32",AIR001
1718478407,"2024-06-15 19:06:47",408.98,19.16,0.63,0.00,2.19,51.90,76.50,28.90,"2024-06-15 19:06:47","2024-06-15 19:06:47",AIR001
1718478418,"2024-06-15 19:06:58",408.92,18.98,0.63,0.00,2.17,38.62,76.50,28.90,"2024-06-15 19:06:58","2024-06-15 19:06:58",AIR001
1718478427,"2024-06-15 19:07:07",408.92,18.98,0.63,0.00,2.17,51.07,76.70,28.90,"2024-06-15 19:07:07","2024-06-15 19:07:07",AIR001
1718478437,"2024-06-15 19:07:17",408.98,19.16,0.63,0.00,2.19,38.62,76.70,28.90,"2024-06-15 19:07:17","2024-06-15 19:07:17",AIR001
1718478452,"2024-06-15 19:07:32",408.98,19.16,0.63,0.00,2.19,40.28,76.70,28.90,"2024-06-15 19:07:32","2024-06-15 19:07:32",AIR001
1718478462,"2024-06-15 19:07:42",408.98,19.16,0.63,0.00,2.19,39.45,76.80,28.90,"2024-06-15 19:07:42","2024-06-15 19:07:42",AIR001
1718478472,"2024-06-15 19:07:52",408.92,18.98,0.63,0.00,2.17,41.11,76.90,28.90,"2024-06-15 19:07:52","2024-06-15 19:07:52",AIR001
1718478482,"2024-06-15 19:08:02",408.98,19.16,0.63,0.00,2.19,49.41,76.90,28.90,"2024-06-15 19:08:02","2024-06-15 19:08:02",AIR001
1718478497,"2024-06-15 19:08:17",408.98,19.16,0.63,0.00,2.19,42.77,77.10,28.90,"2024-06-15 19:08:17","2024-06-15 19:08:17",AIR001
1718478507,"2024-06-15 19:08:27",408.98,19.16,0.63,0.00,2.19,51.07,77.10,28.90,"2024-06-15 19:08:27","2024-06-15 19:08:27",AIR001
1718478517,"2024-06-15 19:08:37",408.98,19.16,0.63,0.00,2.19,34.47,77.20,28.90,"2024-06-15 19:08:37","2024-06-15 19:08:37",AIR001
1718478532,"2024-06-15 19:08:52",408.98,19.16,0.63,0.00,2.19,38.62,77.20,28.90,"2024-06-15 19:08:52","2024-06-15 19:08:52",AIR001
1718478541,"2024-06-15 19:09:01",408.98,19.16,0.63,0.00,2.19,45.26,77.20,28.80,"2024-06-15 19:09:01","2024-06-15 19:09:01",AIR001
1718478551,"2024-06-15 19:09:11",408.98,19.16,0.63,0.00,2.19,48.58,77.40,28.90,"2024-06-15 19:09:11","2024-06-15 19:09:11",AIR001
1718478561,"2024-06-15 19:09:21",408.92,18.98,0.63,0.00,2.17,39.45,77.40,28.90,"2024-06-15 19:09:21","2024-06-15 19:09:21",AIR001
1718478576,"2024-06-15 19:09:36",408.92,18.98,0.63,0.00,2.17,39.45,77.50,28.80,"2024-06-15 19:09:36","2024-06-15 19:09:36",AIR001
1718478586,"2024-06-15 19:09:46",408.98,19.16,0.63,0.00,2.19,38.62,77.50,28.90,"2024-06-15 19:09:46","2024-06-15 19:09:46",AIR001
1718478596,"2024-06-15 19:09:56",408.86,18.80,0.63,0.00,2.16,32.81,77.60,28.90,"2024-06-15 19:09:56","2024-06-15 19:09:56",AIR001
1718478607,"2024-06-15 19:10:07",408.86,18.80,0.63,0.00,2.16,47.75,77.50,28.80,"2024-06-15 19:10:07","2024-06-15 19:10:07",AIR001
1718478622,"2024-06-15 19:10:22",408.86,18.80,0.63,0.00,2.16,42.77,77.60,28.80,"2024-06-15 19:10:22","2024-06-15 19:10:22",AIR001
1718478632,"2024-06-15 19:10:32",408.86,18.80,0.63,0.00,2.16,43.60,77.60,28.80,"2024-06-15 19:10:32","2024-06-15 19:10:32",AIR001
1718478642,"2024-06-15 19:10:42",408.86,18.80,0.62,0.00,2.16,38.62,77.70,28.80,"2024-06-15 19:10:42","2024-06-15 19:10:42",AIR001
1718478657,"2024-06-15 19:10:57",408.92,18.98,0.63,0.00,2.17,44.43,77.80,28.80,"2024-06-15 19:10:57","2024-06-15 19:10:57",AIR001
1718478667,"2024-06-15 19:11:07",408.92,18.98,0.63,0.00,2.17,46.92,77.80,28.80,"2024-06-15 19:11:07","2024-06-15 19:11:07",AIR001
1718478677,"2024-06-15 19:11:17",408.98,19.16,0.63,0.00,2.19,41.11,77.80,28.80,"2024-06-15 19:11:17","2024-06-15 19:11:17",AIR001
1718478687,"2024-06-15 19:11:27",408.92,18.98,0.63,0.00,2.17,46.92,78.00,28.80,"2024-06-15 19:11:27","2024-06-15 19:11:27",AIR001
1718478702,"2024-06-15 19:11:42",408.98,19.16,0.63,0.00,2.19,47.75,78.00,28.80,"2024-06-15 19:11:42","2024-06-15 19:11:42",AIR001
1718478712,"2024-06-15 19:11:52",408.98,19.16,0.63,0.00,2.19,49.41,78.10,28.80,"2024-06-15 19:11:52","2024-06-15 19:11:52",AIR001
1718478722,"2024-06-15 19:12:02",408.98,19.16,0.63,0.00,2.19,37.79,78.20,28.80,"2024-06-15 19:12:02","2024-06-15 19:12:02",AIR001
1718478732,"2024-06-15 19:12:12",408.98,19.16,0.63,0.00,2.19,47.75,78.20,28.80,"2024-06-15 19:12:12","2024-06-15 19:12:12",AIR001
1718478747,"2024-06-15 19:12:27",408.98,19.16,0.63,0.00,2.19,45.26,78.30,28.80,"2024-06-15 19:12:27","2024-06-15 19:12:27",AIR001
1718478757,"2024-06-15 19:12:37",408.98,19.16,0.63,0.00,2.19,56.05,78.40,28.80,"2024-06-15 19:12:37","2024-06-15 19:12:37",AIR001
1718478767,"2024-06-15 19:12:47",408.98,19.16,0.62,0.00,2.19,41.11,78.30,28.80,"2024-06-15 19:12:47","2024-06-15 19:12:47",AIR001
1718478782,"2024-06-15 19:13:02",408.98,19.16,0.63,0.00,2.19,41.11,78.30,28.80,"2024-06-15 19:13:02","2024-06-15 19:13:02",AIR001
1718478792,"2024-06-15 19:13:12",408.98,19.16,0.63,0.00,2.19,46.92,78.30,28.80,"2024-06-15 19:13:12","2024-06-15 19:13:12",AIR001
1718478802,"2024-06-15 19:13:22",408.98,19.16,0.63,0.00,2.19,45.26,78.40,28.80,"2024-06-15 19:13:22","2024-06-15 19:13:22",AIR001
1718478812,"2024-06-15 19:13:32",409.04,19.35,0.63,0.00,2.21,48.58,78.50,28.80,"2024-06-15 19:13:32","2024-06-15 19:13:32",AIR001
1718478827,"2024-06-15 19:13:47",408.98,19.16,0.62,0.00,2.19,47.75,78.50,28.80,"2024-06-15 19:13:47","2024-06-15 19:13:47",AIR001
1718478837,"2024-06-15 19:13:57",409.10,19.53,0.63,0.00,2.23,34.47,78.70,28.80,"2024-06-15 19:13:57","2024-06-15 19:13:57",AIR001
1718478847,"2024-06-15 19:14:07",409.10,19.53,0.63,0.00,2.23,42.77,78.70,28.80,"2024-06-15 19:14:07","2024-06-15 19:14:07",AIR001
1718478857,"2024-06-15 19:14:17",409.04,19.35,0.63,0.00,2.21,46.92,78.80,28.80,"2024-06-15 19:14:17","2024-06-15 19:14:17",AIR001
1718478872,"2024-06-15 19:14:32",409.10,19.53,0.63,0.00,2.23,48.58,78.70,28.80,"2024-06-15 19:14:32","2024-06-15 19:14:32",AIR001
1718478882,"2024-06-15 19:14:42",409.04,19.35,0.62,0.00,2.21,43.60,78.60,28.80,"2024-06-15 19:14:42","2024-06-15 19:14:42",AIR001
1718478892,"2024-06-15 19:14:52",409.10,19.53,0.62,0.00,2.23,46.92,78.70,28.80,"2024-06-15 19:14:52","2024-06-15 19:14:52",AIR001
1718478907,"2024-06-15 19:15:07",409.10,19.53,0.63,0.00,2.23,46.09,78.70,28.80,"2024-06-15 19:15:07","2024-06-15 19:15:07",AIR001
1718478917,"2024-06-15 19:15:17",409.10,19.53,0.63,0.00,2.23,47.75,78.60,28.80,"2024-06-15 19:15:17","2024-06-15 19:15:17",AIR001
1718478927,"2024-06-15 19:15:27",409.17,19.72,0.63,0.00,2.25,41.94,78.60,28.80,"2024-06-15 19:15:27","2024-06-15 19:15:27",AIR001
1718478937,"2024-06-15 19:15:37",409.10,19.53,0.63,0.00,2.23,46.09,78.70,28.80,"2024-06-15 19:15:37","2024-06-15 19:15:37",AIR001
1718478952,"2024-06-15 19:15:52",409.10,19.53,0.63,0.00,2.23,47.75,78.90,28.80,"2024-06-15 19:15:52","2024-06-15 19:15:52",AIR001
1718478963,"2024-06-15 19:16:03",409.10,19.53,0.63,0.00,2.23,49.41,78.70,28.80,"2024-06-15 19:16:03","2024-06-15 19:16:03",AIR001
1718478973,"2024-06-15 19:16:13",409.10,19.53,0.63,0.00,2.23,46.92,78.70,28.80,"2024-06-15 19:16:13","2024-06-15 19:16:13",AIR001
1718478983,"2024-06-15 19:16:23",409.10,19.53,0.63,0.00,2.23,54.39,78.80,28.80,"2024-06-15 19:16:23","2024-06-15 19:16:23",AIR001
1718478998,"2024-06-15 19:16:38",409.04,19.35,0.62,0.00,2.21,54.39,78.90,28.80,"2024-06-15 19:16:38","2024-06-15 19:16:38",AIR001
1718479008,"2024-06-15 19:16:48",409.10,19.53,0.62,0.00,2.23,43.60,78.90,28.80,"2024-06-15 19:16:48","2024-06-15 19:16:48",AIR001
1718479018,"2024-06-15 19:16:58",409.10,19.53,0.63,0.00,2.23,38.62,78.80,28.80,"2024-06-15 19:16:58","2024-06-15 19:16:58",AIR001
1718479033,"2024-06-15 19:17:13",409.10,19.53,0.63,0.00,2.23,44.43,78.80,28.80,"2024-06-15 19:17:13","2024-06-15 19:17:13",AIR001
1718479043,"2024-06-15 19:17:23",409.10,19.53,0.62,0.00,2.23,41.94,78.80,28.90,"2024-06-15 19:17:23","2024-06-15 19:17:23",AIR001
1718479053,"2024-06-15 19:17:33",409.10,19.53,0.62,0.00,2.23,50.24,78.80,28.90,"2024-06-15 19:17:33","2024-06-15 19:17:33",AIR001
1718479063,"2024-06-15 19:17:43",409.10,19.53,0.63,0.00,2.23,45.26,78.70,28.80,"2024-06-15 19:17:43","2024-06-15 19:17:43",AIR001
1718479078,"2024-06-15 19:17:58",409.10,19.53,0.63,0.00,2.23,46.09,78.80,28.90,"2024-06-15 19:17:58","2024-06-15 19:17:58",AIR001
1718479088,"2024-06-15 19:18:08",408.98,19.16,0.62,0.00,2.19,31.15,78.70,28.80,"2024-06-15 19:18:08","2024-06-15 19:18:08",AIR001
1718479098,"2024-06-15 19:18:18",409.10,19.53,0.62,0.00,2.23,46.92,78.80,28.80,"2024-06-15 19:18:18","2024-06-15 19:18:18",AIR001
1718479108,"2024-06-15 19:18:28",409.04,19.35,0.63,0.00,2.21,41.11,78.90,28.90,"2024-06-15 19:18:28","2024-06-15 19:18:28",AIR001
1718479123,"2024-06-15 19:18:43",409.04,19.35,0.62,0.00,2.21,46.09,78.90,28.80,"2024-06-15 19:18:43","2024-06-15 19:18:43",AIR001
1718479133,"2024-06-15 19:18:53",409.04,19.35,0.62,0.00,2.21,49.41,79.00,28.80,"2024-06-15 19:18:53","2024-06-15 19:18:53",AIR001
1718479143,"2024-06-15 19:19:03",409.10,19.53,0.62,0.00,2.23,36.96,79.00,28.80,"2024-06-15 19:19:03","2024-06-15 19:19:03",AIR001
1718479158,"2024-06-15 19:19:18",409.04,19.35,0.62,0.00,2.21,46.92,79.00,28.80,"2024-06-15 19:19:18","2024-06-15 19:19:18",AIR001
1718479168,"2024-06-15 19:19:28",409.10,19.53,0.62,0.00,2.23,46.09,79.00,28.90,"2024-06-15 19:19:28","2024-06-15 19:19:28",AIR001
1718479178,"2024-06-15 19:19:38",409.10,19.53,0.62,0.00,2.23,45.26,78.90,28.90,"2024-06-15 19:19:38","2024-06-15 19:19:38",AIR001
1718479188,"2024-06-15 19:19:48",408.98,19.16,0.63,0.00,2.19,50.24,78.80,28.80,"2024-06-15 19:19:48","2024-06-15 19:19:48",AIR001
1718479203,"2024-06-15 19:20:03",409.04,19.35,0.62,0.00,2.21,41.94,78.90,28.90,"2024-06-15 19:20:03","2024-06-15 19:20:03",AIR001
1718479213,"2024-06-15 19:20:13",408.98,19.16,0.62,0.00,2.19,34.47,78.90,28.80,"2024-06-15 19:20:13","2024-06-15 19:20:13",AIR001
1718479223,"2024-06-15 19:20:23",408.98,19.16,0.62,0.00,2.19,56.88,78.90,28.90,"2024-06-15 19:20:23","2024-06-15 19:20:23",AIR001
1718479233,"2024-06-15 19:20:33",408.98,19.16,0.62,0.00,2.19,42.77,79.00,28.90,"2024-06-15 19:20:33","2024-06-15 19:20:33",AIR001
1718479248,"2024-06-15 19:20:48",408.98,19.16,0.62,0.00,2.19,47.75,79.10,28.90,"2024-06-15 19:20:48","2024-06-15 19:20:48",AIR001
1718479258,"2024-06-15 19:20:58",408.98,19.16,0.62,0.00,2.19,50.24,79.10,28.90,"2024-06-15 19:20:58","2024-06-15 19:20:58",AIR001
1718479268,"2024-06-15 19:21:08",409.04,19.35,0.63,0.00,2.21,52.73,79.20,28.90,"2024-06-15 19:21:08","2024-06-15 19:21:08",AIR001
1718479278,"2024-06-15 19:21:18",409.04,19.35,0.62,0.00,2.21,46.92,79.20,28.90,"2024-06-15 19:21:18","2024-06-15 19:21:18",AIR001
1718479293,"2024-06-15 19:21:33",409.04,19.35,0.62,0.00,2.21,50.24,79.20,28.90,"2024-06-15 19:21:33","2024-06-15 19:21:33",AIR001
1718479303,"2024-06-15 19:21:43",408.98,19.16,0.62,0.00,2.19,46.09,79.30,28.90,"2024-06-15 19:21:43","2024-06-15 19:21:43",AIR001
1718479313,"2024-06-15 19:21:53",408.98,19.16,0.62,0.00,2.19,42.77,79.30,28.90,"2024-06-15 19:21:53","2024-06-15 19:21:53",AIR001
1718479328,"2024-06-15 19:22:08",408.98,19.16,0.62,0.00,2.19,51.07,79.30,28.90,"2024-06-15 19:22:08","2024-06-15 19:22:08",AIR001
1718479338,"2024-06-15 19:22:18",408.98,19.16,0.62,0.00,2.19,32.81,79.20,28.90,"2024-06-15 19:22:18","2024-06-15 19:22:18",AIR001
1718479348,"2024-06-15 19:22:28",408.98,19.16,0.62,0.00,2.19,64.36,79.10,28.90,"2024-06-15 19:22:28","2024-06-15 19:22:28",AIR001
1718479358,"2024-06-15 19:22:38",408.98,19.16,0.62,0.00,2.19,44.43,79.10,28.90,"2024-06-15 19:22:38","2024-06-15 19:22:38",AIR001
1718479373,"2024-06-15 19:22:53",408.98,19.16,0.62,0.00,2.19,37.79,79.20,28.90,"2024-06-15 19:22:53","2024-06-15 19:22:53",AIR001
1718479383,"2024-06-15 19:23:03",408.98,19.16,0.62,0.00,2.19,38.62,79.10,28.90,"2024-06-15 19:23:03","2024-06-15 19:23:03",AIR001
1718479393,"2024-06-15 19:23:13",408.98,19.16,0.62,0.00,2.19,43.60,79.10,28.90,"2024-06-15 19:23:13","2024-06-15 19:23:13",AIR001
1718479403,"2024-06-15 19:23:23",408.98,19.16,0.63,0.00,2.19,33.64,79.10,28.90,"2024-06-15 19:23:23","2024-06-15 19:23:23",AIR001
